Time,Power,Distance,Gain
0.1284949,627.0,6.559826073845715,-1.345812930021849
0.1287449,636.0,6.585318629798096,-1.3087635772884145
0.12899480000000002,641.0,6.610800988728096,-1.2884505074354067
0.12924480000000002,644.0,6.636293544680478,-1.2763532533674502
0.1294948,641.0,6.661786100632857,-1.2884505074354067
0.1297448,645.0,6.687278656585238,-1.2723357655119059
0.1299948,645.0,6.7127712125376195,-1.2723357655119059
0.13024480000000002,639.0,6.738263768490001,-1.296552947401478
0.1304948,638.0,6.76375632444238,-1.3006155329317604
0.1307448,630.0,6.789248880394762,-1.3333927764435685
0.1309948,622.0,6.814741436347142,-1.366672367713066
0.1312448,626.0,6.840233992299524,-1.3499688180817597
0.13149470000000002,626.0,6.8657163512295245,-1.3499688180817597
0.13174470000000002,621.0,6.891208907181906,-1.3708684089031258
0.1319947,614.0,6.9167014631342845,-1.4004699447993758
0.1322447,615.0,6.942194019086666,-1.3962163678434245
0.1324947,620.0,6.967686575039048,-1.375072574007342
0.13274470000000002,621.0,6.99317913099143,-1.3708684089031258
0.1329947,623.0,7.018671686943809,-1.3624844191012295
0.1332447,623.0,7.04416424289619,-1.3624844191012295
0.1334947,619.0,7.0696567988485715,-1.3792848945440062
0.1337446,615.0,7.095139157778572,-1.3962163678434245
0.13399460000000002,609.0,7.120631713730953,-1.4218637159881187
0.13424460000000002,601.0,7.146124269683334,-1.4565383038294444
0.1344946,601.0,7.171616825635713,-1.4565383038294444
0.1347446,599.0,7.197109381588095,-1.4652941612433787
0.1349946,593.0,7.222601937540476,-1.4917755810435327
0.13524460000000002,589.0,7.248094493492858,-1.5096109936454616
0.1354946,592.0,7.273587049445236,-1.4962207194388815
0.1357446,598.0,7.299079605397618,-1.4696853652224555
0.1359946,605.0,7.32457216135,-1.4391317991360033
0.1362445,605.0,7.3500545202800005,-1.4391317991360033
0.13649450000000002,600.0,7.375547076232381,-1.4609118193449993
0.13674450000000002,594.0,7.401039632184763,-1.4873395235355753
0.1369945,585.0,7.426532188137142,-1.5275941116226202
0.1372445,584.0,7.452024744089524,-1.5321132578195615
0.1374945,585.0,7.477517300041906,-1.5275941116226202
0.13774450000000002,581.0,7.503009855994287,-1.5457274018865612
0.1379945,579.0,7.528502411946665,-1.5548511495200308
0.1382445,583.0,7.553994967899047,-1.5366418286266676
0.1384945,586.0,7.579487523851428,-1.5230843508893477
0.1387444,581.0,7.604969882781428,-1.5457274018865612
0.13899440000000002,580.0,7.63046243873381,-1.5502844838677377
0.13924440000000002,590.0,7.655954994686192,-1.505138388139742
0.1394944,584.0,7.681447550638571,-1.5321132578195615
0.1397444,583.0,7.706940106590952,-1.5366418286266676
0.1399944,578.0,7.732432662543333,-1.559427439237864
0.14024440000000002,573.0,7.757925218495715,-1.582454680651917
0.1404944,577.0,7.783417774448094,-1.5640133936715892
0.1407444,581.0,7.808910330400476,-1.5457274018865612
0.1409944,578.0,7.834402886352858,-1.559427439237864
0.1412444,569.0,7.8598954423052385,-1.601053923149503
0.14149430000000002,562.0,7.885377801235238,-1.6339909272961748
